,PRICE_1,PRICE_2,PRICE_3,PRICE_4,PRICE_5,PRICE_6,PRICE_7
2016-10-27,-0.20974307685535837,-0.20782898940382868,-0.19829010303823838,-0.20421115378115717,-0.20280889191190463,-0.19362407666830056,-0.1918256758209842
2016-10-28,-0.20782898940382868,-0.19829010303823838,-0.20421115378115717,-0.20280889191190463,-0.19362407666830056,-0.1918256758209842,-0.20835834325947153
2016-10-29,-0.19829010303823838,-0.20421115378115717,-0.20280889191190463,-0.19362407666830056,-0.1918256758209842,-0.20835834325947153,-0.20221643627214542
2016-10-30,-0.20421115378115717,-0.20280889191190463,-0.19362407666830056,-0.1918256758209842,-0.20835834325947153,-0.20221643627214542,-0.201830814258101
2016-10-31,-0.20280889191190463,-0.19362407666830056,-0.1918256758209842,-0.20835834325947153,-0.20221643627214542,-0.201830814258101,-0.19930323723877333
2016-11-01,-0.19362407666830056,-0.1918256758209842,-0.20835834325947153,-0.20221643627214542,-0.201830814258101,-0.19930323723877333,-0.2021743684160679
2016-11-02,-0.1918256758209842,-0.20835834325947153,-0.20221643627214542,-0.201830814258101,-0.19930323723877333,-0.2021743684160679,-0.2003654506047321
2016-11-03,-0.20835834325947153,-0.20221643627214542,-0.201830814258101,-0.19930323723877333,-0.2021743684160679,-0.2003654506047321,-0.19617268761566706
2016-11-04,-0.20221643627214542,-0.201830814258101,-0.19930323723877333,-0.2021743684160679,-0.2003654506047321,-0.19617268761566706,-0.19871078159901412
2016-11-05,-0.201830814258101,-0.19930323723877333,-0.2021743684160679,-0.2003654506047321,-0.19617268761566706,-0.19871078159901412,-0.19809378637654299
2016-11-06,-0.19930323723877333,-0.2021743684160679,-0.2003654506047321,-0.19617268761566706,-0.19871078159901412,-0.19809378637654299,-0.20220942496279917
2016-11-07,-0.2021743684160679,-0.2003654506047321,-0.19617268761566706,-0.19871078159901412,-0.19809378637654299,-0.20220942496279917,-0.20284394845863596
2016-11-08,-0.2003654506047321,-0.19617268761566706,-0.19871078159901412,-0.19809378637654299,-0.20220942496279917,-0.20284394845863596,-0.20124536992768804
2016-11-09,-0.19617268761566706,-0.19871078159901412,-0.19809378637654299,-0.20220942496279917,-0.20284394845863596,-0.20124536992768804,-0.19968535359814465
2016-11-10,-0.19871078159901412,-0.19809378637654299,-0.20220942496279917,-0.20284394845863596,-0.20124536992768804,-0.19968535359814465,-0.19057065144800323
2016-11-11,-0.19809378637654299,-0.20220942496279917,-0.20284394845863596,-0.20124536992768804,-0.19968535359814465,-0.19057065144800323,-0.19055312317463755
2016-11-12,-0.20220942496279917,-0.20284394845863596,-0.20124536992768804,-0.19968535359814465,-0.19057065144800323,-0.19055312317463755,-0.18685115183981088
2016-11-13,-0.20284394845863596,-0.20124536992768804,-0.19968535359814465,-0.19057065144800323,-0.19055312317463755,-0.18685115183981088,-0.18597123251685493
2016-11-14,-0.20124536992768804,-0.19968535359814465,-0.19057065144800323,-0.19055312317463755,-0.18685115183981088,-0.18597123251685493,-0.1933225903664113
2016-11-15,-0.19968535359814465,-0.19057065144800323,-0.19055312317463755,-0.18685115183981088,-0.18597123251685493,-0.1933225903664113,-0.19000273539095594
2016-11-16,-0.19057065144800323,-0.19055312317463755,-0.18685115183981088,-0.18597123251685493,-0.1933225903664113,-0.19000273539095594,-0.18642346196968887
2016-11-17,-0.19055312317463755,-0.18685115183981088,-0.18597123251685493,-0.1933225903664113,-0.19000273539095594,-0.18642346196968887,-0.18891598244228522
2016-11-18,-0.18685115183981088,-0.18597123251685493,-0.1933225903664113,-0.19000273539095594,-0.18642346196968887,-0.18891598244228522,-0.1903813460956541
2016-11-19,-0.18597123251685493,-0.1933225903664113,-0.19000273539095594,-0.18642346196968887,-0.18891598244228522,-0.1903813460956541,-0.18956452855681452
2016-11-20,-0.1933225903664113,-0.19000273539095594,-0.18642346196968887,-0.18891598244228522,-0.1903813460956541,-0.18956452855681452,-0.19170648356209777
2016-11-21,-0.19000273539095594,-0.18642346196968887,-0.18891598244228522,-0.1903813460956541,-0.18956452855681452,-0.19170648356209777,-0.1937082123804557
2016-11-22,-0.18642346196968887,-0.18891598244228522,-0.1903813460956541,-0.18956452855681452,-0.19170648356209777,-0.1937082123804557,-0.19192383415183192
2016-11-23,-0.18891598244228522,-0.1903813460956541,-0.18956452855681452,-0.19170648356209777,-0.1937082123804557,-0.19192383415183192,-0.19204302641071835
2016-11-24,-0.1903813460956541,-0.18956452855681452,-0.19170648356209777,-0.1937082123804557,-0.19192383415183192,-0.19204302641071835,-0.1885443830469333
2016-11-25,-0.18956452855681452,-0.19170648356209777,-0.1937082123804557,-0.19192383415183192,-0.19204302641071835,-0.1885443830469333,-0.1851964828340929
2016-11-26,-0.19170648356209777,-0.1937082123804557,-0.19192383415183192,-0.19204302641071835,-0.1885443830469333,-0.1851964828340929,-0.17811856604904078
2016-11-27,-0.1937082123804557,-0.19192383415183192,-0.19204302641071835,-0.1885443830469333,-0.1851964828340929,-0.17811856604904078,-0.18095814633427712
2016-11-28,-0.19192383415183192,-0.19204302641071835,-0.1885443830469333,-0.1851964828340929,-0.17811856604904078,-0.18095814633427712,-0.18078987490996687
2016-11-29,-0.19204302641071835,-0.1885443830469333,-0.1851964828340929,-0.17811856604904078,-0.18095814633427712,-0.18078987490996687,-0.18435863136721453
2016-11-30,-0.1885443830469333,-0.1851964828340929,-0.17811856604904078,-0.18095814633427712,-0.18078987490996687,-0.18435863136721453,-0.18366100608726138
2016-12-01,-0.1851964828340929,-0.17811856604904078,-0.18095814633427712,-0.18078987490996687,-0.18435863136721453,-0.18366100608726138,-0.18033413980245977
2016-12-02,-0.17811856604904078,-0.18095814633427712,-0.18078987490996687,-0.18435863136721453,-0.18366100608726138,-0.18033413980245977,-0.17906859846545936
2016-12-03,-0.18095814633427712,-0.18078987490996687,-0.18435863136721453,-0.18366100608726138,-0.18033413980245977,-0.17906859846545936,-0.17896342882526542
2016-12-04,-0.18078987490996687,-0.18435863136721453,-0.18366100608726138,-0.18033413980245977,-0.17906859846545936,-0.17896342882526542,-0.17777851754574706
2016-12-05,-0.18435863136721453,-0.18366100608726138,-0.18033413980245977,-0.17906859846545936,-0.17896342882526542,-0.17777851754574706,-0.17651648186341976
2016-12-06,-0.18366100608726138,-0.18033413980245977,-0.17906859846545936,-0.17896342882526542,-0.17777851754574706,-0.17651648186341976,-0.17651648186341976
2016-12-07,-0.18033413980245977,-0.17906859846545936,-0.17896342882526542,-0.17777851754574706,-0.17651648186341976,-0.17651648186341976,-0.17599413931712318
2016-12-08,-0.17906859846545936,-0.17896342882526542,-0.17777851754574706,-0.17651648186341976,-0.17651648186341976,-0.17599413931712318,-0.17725617499945048
2016-12-09,-0.17896342882526542,-0.17777851754574706,-0.17651648186341976,-0.17651648186341976,-0.17599413931712318,-0.17725617499945048,-0.17660412323024804
2016-12-10,-0.17777851754574706,-0.17651648186341976,-0.17651648186341976,-0.17599413931712318,-0.17725617499945048,-0.17660412323024804,-0.1749179033324719
2016-12-11,-0.17651648186341976,-0.17651648186341976,-0.17599413931712318,-0.17725617499945048,-0.17660412323024804,-0.1749179033324719,-0.1724148658958561
2016-12-12,-0.17651648186341976,-0.17599413931712318,-0.17725617499945048,-0.17660412323024804,-0.1749179033324719,-0.1724148658958561,-0.17252003553605008
2016-12-13,-0.17599413931712318,-0.17725617499945048,-0.17660412323024804,-0.1749179033324719,-0.1724148658958561,-0.17252003553605008,-0.17212740221265935
2016-12-14,-0.17725617499945048,-0.17660412323024804,-0.1749179033324719,-0.1724148658958561,-0.17252003553605008,-0.17212740221265935,-0.17087588349435145
2016-12-15,-0.17660412323024804,-0.1749179033324719,-0.1724148658958561,-0.17252003553605008,-0.17212740221265935,-0.17087588349435145,-0.1599662861515668
2016-12-16,-0.1749179033324719,-0.1724148658958561,-0.17252003553605008,-0.17212740221265935,-0.17087588349435145,-0.1599662861515668,-0.14721271445071507
2016-12-17,-0.1724148658958561,-0.17252003553605008,-0.17212740221265935,-0.17087588349435145,-0.1599662861515668,-0.14721271445071507,-0.1329376886217244
2016-12-18,-0.17252003553605008,-0.17212740221265935,-0.17087588349435145,-0.1599662861515668,-0.14721271445071507,-0.1329376886217244,-0.13633817365466175
2016-12-19,-0.17212740221265935,-0.17087588349435145,-0.1599662861515668,-0.14721271445071507,-0.1329376886217244,-0.13633817365466175,-0.1379893370057066
2016-12-20,-0.17087588349435145,-0.1599662861515668,-0.14721271445071507,-0.1329376886217244,-0.13633817365466175,-0.1379893370057066,-0.1343329391816306
2016-12-21,-0.1599662861515668,-0.14721271445071507,-0.1329376886217244,-0.13633817365466175,-0.1379893370057066,-0.1343329391816306,-0.12275025614160476
2016-12-22,-0.14721271445071507,-0.1329376886217244,-0.13633817365466175,-0.1379893370057066,-0.1343329391816306,-0.12275025614160476,-0.10974077164961443
2016-12-23,-0.1329376886217244,-0.13633817365466175,-0.1379893370057066,-0.1343329391816306,-0.12275025614160476,-0.10974077164961443,-0.11117809006559828
2016-12-24,-0.13633817365466175,-0.1379893370057066,-0.1343329391816306,-0.12275025614160476,-0.10974077164961443,-0.11117809006559828,-0.11511494026352476
2016-12-25,-0.1379893370057066,-0.1343329391816306,-0.12275025614160476,-0.10974077164961443,-0.11117809006559828,-0.11511494026352476,-0.11240857485586737
2016-12-26,-0.1343329391816306,-0.12275025614160476,-0.10974077164961443,-0.11117809006559828,-0.11511494026352476,-0.11240857485586737,-0.09913967191806533
2016-12-27,-0.12275025614160476,-0.10974077164961443,-0.11117809006559828,-0.11511494026352476,-0.11240857485586737,-0.09913967191806533,-0.09274185213960068
2016-12-28,-0.10974077164961443,-0.11117809006559828,-0.11511494026352476,-0.11240857485586737,-0.09913967191806533,-0.09274185213960068,-0.09022829773896554
2016-12-29,-0.11117809006559828,-0.11511494026352476,-0.11240857485586737,-0.09913967191806533,-0.09274185213960068,-0.09022829773896554,-0.05390270401597884
2016-12-30,-0.11511494026352476,-0.11240857485586737,-0.09913967191806533,-0.09274185213960068,-0.09022829773896554,-0.05390270401597884,-0.10020889659337041
2016-12-31,-0.11240857485586737,-0.09913967191806533,-0.09274185213960068,-0.09022829773896554,-0.05390270401597884,-0.10020889659337041,-0.1393249914361696
2017-01-01,-0.09913967191806533,-0.09274185213960068,-0.09022829773896554,-0.05390270401597884,-0.10020889659337041,-0.1393249914361696,-0.1345082219152872
2017-01-02,-0.09274185213960068,-0.09022829773896554,-0.05390270401597884,-0.10020889659337041,-0.1393249914361696,-0.1345082219152872,-0.13054332647997569
2017-01-03,-0.09022829773896554,-0.05390270401597884,-0.10020889659337041,-0.1393249914361696,-0.1345082219152872,-0.13054332647997569,-0.135437220403667
2017-01-04,-0.05390270401597884,-0.10020889659337041,-0.1393249914361696,-0.1345082219152872,-0.13054332647997569,-0.135437220403667,-0.13127600830666014
2017-01-05,-0.10020889659337041,-0.1393249914361696,-0.1345082219152872,-0.13054332647997569,-0.135437220403667,-0.13127600830666014,-0.1736348337221058
2017-01-06,-0.1393249914361696,-0.1345082219152872,-0.13054332647997569,-0.135437220403667,-0.13127600830666014,-0.1736348337221058,-0.1672720704903725
2017-01-07,-0.1345082219152872,-0.13054332647997569,-0.135437220403667,-0.13127600830666014,-0.1736348337221058,-0.1672720704903725,-0.1592371099795555
2017-01-08,-0.13054332647997569,-0.135437220403667,-0.13127600830666014,-0.1736348337221058,-0.1672720704903725,-0.1592371099795555,-0.16217484859563955
2017-01-09,-0.135437220403667,-0.13127600830666014,-0.1736348337221058,-0.1672720704903725,-0.1592371099795555,-0.16217484859563955,-0.1606709227408662
2017-01-10,-0.13127600830666014,-0.1736348337221058,-0.1672720704903725,-0.1592371099795555,-0.16217484859563955,-0.1606709227408662,-0.15776122936216722
2017-01-11,-0.1736348337221058,-0.1672720704903725,-0.1592371099795555,-0.16217484859563955,-0.1606709227408662,-0.15776122936216722,-0.13205075798942212
2017-01-12,-0.1672720704903725,-0.1592371099795555,-0.16217484859563955,-0.1606709227408662,-0.15776122936216722,-0.13205075798942212,-0.14216457172140598
2017-01-13,-0.1592371099795555,-0.16217484859563955,-0.1606709227408662,-0.15776122936216722,-0.13205075798942212,-0.14216457172140598,-0.13486969873277047
2017-01-14,-0.16217484859563955,-0.1606709227408662,-0.15776122936216722,-0.13205075798942212,-0.14216457172140598,-0.13486969873277047,-0.13563315582541663
2017-01-15,-0.1606709227408662,-0.15776122936216722,-0.13205075798942212,-0.14216457172140598,-0.13486969873277047,-0.13563315582541663,-0.1262286017648324
2017-01-16,-0.15776122936216722,-0.13205075798942212,-0.14216457172140598,-0.13486969873277047,-0.13563315582541663,-0.1262286017648324,-0.1268751408920613
2017-01-17,-0.13205075798942212,-0.14216457172140598,-0.13486969873277047,-0.13563315582541663,-0.1262286017648324,-0.1268751408920613,-0.1256586831025531
2017-01-18,-0.14216457172140598,-0.13486969873277047,-0.13563315582541663,-0.1262286017648324,-0.1268751408920613,-0.1256586831025531,-0.13679032423026552
2017-01-19,-0.13486969873277047,-0.13563315582541663,-0.1262286017648324,-0.1268751408920613,-0.1256586831025531,-0.13679032423026552,-0.13583489310565033
2017-01-20,-0.13563315582541663,-0.1262286017648324,-0.1268751408920613,-0.1256586831025531,-0.13679032423026552,-0.13583489310565033,-0.12780321914608941
2017-01-21,-0.1262286017648324,-0.1268751408920613,-0.1256586831025531,-0.13679032423026552,-0.13583489310565033,-0.12780321914608941,-0.1266381148154742
2017-01-22,-0.1268751408920613,-0.1256586831025531,-0.13679032423026552,-0.13583489310565033,-0.12780321914608941,-0.1266381148154742,-0.12627615597047342
2017-01-23,-0.1256586831025531,-0.13679032423026552,-0.13583489310565033,-0.12780321914608941,-0.1266381148154742,-0.12627615597047342,-0.12781136979320445
2017-01-24,-0.13679032423026552,-0.13583489310565033,-0.12780321914608941,-0.1266381148154742,-0.12627615597047342,-0.12781136979320445,-0.1259721894179029
2017-01-25,-0.13583489310565033,-0.12780321914608941,-0.1266381148154742,-0.12627615597047342,-0.12781136979320445,-0.1259721894179029,-0.11071321396353101
2017-01-26,-0.12780321914608941,-0.1266381148154742,-0.12627615597047342,-0.12781136979320445,-0.1259721894179029,-0.11071321396353101,-0.10545550319786212
2017-01-27,-0.1266381148154742,-0.12627615597047342,-0.12781136979320445,-0.1259721894179029,-0.11071321396353101,-0.10545550319786212,-0.09567127797204106
2017-01-28,-0.12627615597047342,-0.12781136979320445,-0.1259721894179029,-0.11071321396353101,-0.10545550319786212,-0.09567127797204106,-0.09377356630990326
2017-01-29,-0.12781136979320445,-0.1259721894179029,-0.11071321396353101,-0.10545550319786212,-0.09567127797204106,-0.09377356630990326,-0.08747305912309634
2017-01-30,-0.1259721894179029,-0.11071321396353101,-0.10545550319786212,-0.09567127797204106,-0.09377356630990326,-0.08747305912309634,-0.09313878865410267
2017-01-31,-0.11071321396353101,-0.10545550319786212,-0.09567127797204106,-0.09377356630990326,-0.08747305912309634,-0.09313878865410267,-0.08992199116190067
2017-02-01,-0.10545550319786212,-0.09567127797204106,-0.09377356630990326,-0.08747305912309634,-0.09313878865410267,-0.08992199116190067,-0.08077354708553042
2017-02-02,-0.09567127797204106,-0.09377356630990326,-0.08747305912309634,-0.09313878865410267,-0.08992199116190067,-0.08077354708553042,-0.0799789510152501
2017-02-03,-0.09377356630990326,-0.08747305912309634,-0.09313878865410267,-0.08992199116190067,-0.08077354708553042,-0.0799789510152501,-0.10671784562497329
2017-02-04,-0.08747305912309634,-0.09313878865410267,-0.08992199116190067,-0.08077354708553042,-0.0799789510152501,-0.10671784562497329,-0.09865466459403761
2017-02-05,-0.09313878865410267,-0.08992199116190067,-0.08077354708553042,-0.0799789510152501,-0.10671784562497329,-0.09865466459403761,-0.09523904827911735
2017-02-06,-0.08992199116190067,-0.08077354708553042,-0.0799789510152501,-0.10671784562497329,-0.09865466459403761,-0.09523904827911735,-0.09812842200691718
2017-02-07,-0.08077354708553042,-0.0799789510152501,-0.10671784562497329,-0.09865466459403761,-0.09523904827911735,-0.09812842200691718,-0.09838337074302067
2017-02-08,-0.0799789510152501,-0.10671784562497329,-0.09865466459403761,-0.09523904827911735,-0.09812842200691718,-0.09838337074302067,-0.09421063380627588
2017-02-09,-0.10671784562497329,-0.09865466459403761,-0.09523904827911735,-0.09812842200691718,-0.09838337074302067,-0.09421063380627588,-0.09401931708455809
2017-02-10,-0.09865466459403761,-0.09523904827911735,-0.09812842200691718,-0.09838337074302067,-0.09421063380627588,-0.09401931708455809,-0.08599762985874722
2017-02-11,-0.09523904827911735,-0.09812842200691718,-0.09838337074302067,-0.09421063380627588,-0.09401931708455809,-0.08599762985874722,-0.07887108087924212
2017-02-12,-0.09812842200691718,-0.09838337074302067,-0.09421063380627588,-0.09401931708455809,-0.08599762985874722,-0.07887108087924212,-0.07848535807762577
